Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Age_group
31,Yes,Non-Travel,Research & Development,9,2,Medical,1,3.0,Male,2,1,Research Scientist,1.0,Single,2321,0.0,Y,22,4,80,0,4.0,0,3.0,3,1,2,31-40
33,No,Non-Travel,Sales,17,3,Life Sciences,1,4.0,Male,3,4,Manager,3.0,Single,17444,1.0,Y,11,3,80,0,10.0,2,3.0,10,6,0,31-40
29,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,4.0,Female,2,1,Research Scientist,1.0,Single,2404,6.0,Y,20,4,80,0,3.0,5,3.0,0,0,0,21-30
33,No,Travel_Rarely,Research & Development,13,1,Life Sciences,1,2.0,Female,3,1,Research Scientist,4.0,Single,3452,3.0,Y,18,3,80,0,5.0,4,3.0,3,0,2,31-40
45,No,Travel_Rarely,Research & Development,1,4,Medical,1,4.0,Female,3,1,Laboratory Technician,4.0,Divorced,2270,3.0,Y,14,3,80,2,8.0,2,3.0,5,0,2,41-50
50,No,Travel_Rarely,Research & Development,1,2,Medical,1,4.0,Male,3,4,Research Director,4.0,Divorced,17399,9.0,Y,22,4,80,1,32.0,1,2.0,5,1,3,41-50
33,No,Travel_Frequently,Research & Development,1,4,Other,1,3.0,Female,4,2,Healthcare Representative,2.0,Married,5488,1.0,Y,13,3,80,1,6.0,2,3.0,6,1,2,31-40
41,No,Travel_Frequently,Research & Development,9,3,Medical,1,1.0,Male,3,5,Research Director,3.0,Divorced,19419,2.0,Y,17,3,80,1,21.0,2,4.0,18,0,11,41-50
27,No,Travel_Rarely,Research & Development,16,4,Technical Degree,1,3.0,Female,3,1,Laboratory Technician,2.0,Married,2811,9.0,Y,14,3,80,1,4.0,2,3.0,2,2,2,21-30
45,No,Non-Travel,Research & Development,23,2,Life Sciences,1,4.0,Male,3,2,Laboratory Technician,1.0,Married,3633,1.0,Y,15,3,80,1,9.0,2,3.0,9,0,8,41-50
47,No,Travel_Rarely,Sales,4,2,Life Sciences,1,4.0,Female,3,2,Sales Executive,4.0,Single,4163,1.0,Y,17,3,80,0,9.0,0,3.0,9,0,7,41-50
30,Yes,Travel_Rarely,Research & Development,22,3,Life Sciences,1,1.0,Female,3,1,Research Scientist,3.0,Married,2132,4.0,Y,11,3,80,0,7.0,2,3.0,5,0,1,21-30
50,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,4.0,Male,3,4,Manufacturing Director,3.0,Married,13973,3.0,Y,18,3,80,1,22.0,2,3.0,12,1,5,41-50
38,No,Travel_Frequently,Research & Development,10,1,Medical,1,3.0,Male,3,1,Research Scientist,3.0,Married,2684,0.0,Y,17,3,80,1,3.0,0,2.0,2,0,2,31-40
46,No,Travel_Rarely,Research & Development,7,2,Medical,1,4.0,Male,3,3,Manufacturing Director,3.0,Divorced,10845,6.0,Y,13,3,80,1,13.0,3,3.0,8,0,7,41-50
24,No,Travel_Rarely,Research & Development,17,1,Medical,1,4.0,Female,2,2,Manufacturing Director,3.0,Divorced,4377,1.0,Y,15,3,80,2,5.0,6,3.0,4,3,2,21-30
35,Yes,Travel_Rarely,Research & Development,14,4,Other,1,3.0,Male,2,1,Laboratory Technician,2.0,Divorced,3743,1.0,Y,24,4,80,1,5.0,2,1.0,4,0,2,31-40
31,No,Travel_Frequently,Research & Development,1,1,Life Sciences,1,3.0,Female,3,2,Manufacturing Director,1.0,Married,4148,1.0,Y,12,3,80,1,4.0,1,3.0,4,0,3,31-40
18,No,Non-Travel,Research & Development,5,2,Life Sciences,1,2.0,Male,3,1,Research Scientist,4.0,Single,1051,1.0,Y,15,3,80,0,0.0,2,3.0,0,0,0,10-20
54,No,Travel_Rarely,Research & Development,17,3,Technical Degree,1,3.0,Female,3,3,Manufacturing Director,3.0,Married,10739,8.0,Y,11,3,80,1,22.0,2,3.0,10,0,8,51-60
35,No,Travel_Rarely,Research & Development,25,4,Medical,1,3.0,Female,3,3,Healthcare Representative,3.0,Divorced,10388,1.0,Y,11,3,80,1,16.0,3,2.0,16,10,1,31-40
30,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,2.0,Female,4,3,Research Director,1.0,Married,11416,0.0,Y,12,3,80,3,9.0,4,2.0,8,1,7,21-30
20,Yes,Travel_Rarely,Research & Development,11,3,Medical,1,4.0,Female,2,1,Research Scientist,1.0,Single,2600,1.0,Y,15,3,80,0,1.0,2,3.0,1,0,0,10-20
30,Yes,Travel_Frequently,Research & Development,5,3,Medical,1,2.0,Female,3,1,Laboratory Technician,2.0,Single,2422,0.0,Y,17,3,80,0,4.0,3,3.0,3,1,2,21-30
26,No,Travel_Rarely,Research & Development,2,2,Medical,1,4.0,Male,4,2,Manufacturing Director,4.0,Married,5472,1.0,Y,12,3,80,0,8.0,2,3.0,8,1,3,21-30
22,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,2.0,Male,1,1,Laboratory Technician,1.0,Married,2451,1.0,Y,15,3,80,1,4.0,3,2.0,4,1,1,21-30
48,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,1.0,Male,2,2,Healthcare Representative,3.0,Single,4240,2.0,Y,13,3,80,0,19.0,0,3.0,2,2,2,41-50
48,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,3.0,Male,2,3,Healthcare Representative,3.0,Single,10999,7.0,Y,14,3,80,0,27.0,3,3.0,15,4,8,41-50
41,No,Travel_Rarely,Research & Development,7,2,Medical,1,4.0,Female,3,2,Manufacturing Director,3.0,Single,5003,6.0,Y,14,3,80,0,8.0,6,3.0,2,2,1,41-50
39,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,4.0,Female,2,4,Manufacturing Director,4.0,Married,12742,1.0,Y,16,3,80,1,21.0,3,3.0,21,11,8,31-40
27,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,1.0,Female,3,2,Manufacturing Director,4.0,Married,4227,0.0,Y,18,3,80,1,4.0,2,3.0,3,2,2,21-30
35,No,Travel_Rarely,Research & Development,10,3,Other,1,2.0,Male,3,1,Laboratory Technician,4.0,Divorced,3917,1.0,Y,20,4,80,1,3.0,4,2.0,3,1,2,31-40
42,No,Travel_Rarely,Sales,5,2,Marketing,1,4.0,Male,3,5,Manager,3.0,Married,18303,6.0,Y,13,3,80,0,21.0,3,4.0,1,0,0,41-50
50,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,1.0,Male,3,1,Laboratory Technician,4.0,Married,2380,4.0,Y,18,3,80,0,8.0,5,3.0,1,0,0,41-50
59,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3.0,Female,2,4,Manufacturing Director,4.0,Single,13726,3.0,Y,13,3,80,0,30.0,4,3.0,5,4,3,51-60
37,Yes,Travel_Rarely,Research & Development,11,2,Medical,1,1.0,Female,1,2,Healthcare Representative,2.0,Married,4777,5.0,Y,15,3,80,0,15.0,2,1.0,1,0,0,31-40
55,No,Travel_Frequently,Research & Development,18,4,Medical,1,3.0,Male,3,2,Healthcare Representative,2.0,Married,6385,3.0,Y,14,3,80,2,17.0,3,3.0,8,6,7,51-60
41,No,Non-Travel,Research & Development,7,1,Life Sciences,1,2.0,Female,1,5,Research Director,3.0,Divorced,19973,1.0,Y,22,4,80,2,21.0,3,3.0,21,5,10,41-50
38,No,Travel_Rarely,Sales,3,4,Life Sciences,1,2.0,Male,3,2,Sales Executive,4.0,Single,6861,8.0,Y,12,3,80,0,19.0,1,3.0,1,0,0,31-40
26,Yes,Non-Travel,Sales,29,2,Medical,1,2.0,Male,1,2,Sales Executive,1.0,Single,4969,8.0,Y,18,3,80,0,7.0,6,3.0,2,2,2,21-30
52,Yes,Travel_Rarely,Sales,2,1,Marketing,1,1.0,Female,1,5,Manager,4.0,Married,19845,1.0,Y,15,3,80,1,33.0,3,3.0,32,6,9,51-60
44,No,Travel_Rarely,Sales,28,3,Medical,1,4.0,Female,4,4,Sales Executive,4.0,Married,13320,3.0,Y,18,3,80,1,23.0,2,3.0,12,11,11,41-50
50,No,Non-Travel,Sales,1,3,Life Sciences,1,4.0,Female,3,2,Sales Executive,3.0,Married,6347,0.0,Y,12,3,80,1,19.0,3,3.0,18,0,13,41-50
36,Yes,Travel_Rarely,Research & Development,16,4,Life Sciences,1,3.0,Female,4,1,Laboratory Technician,1.0,Single,2743,1.0,Y,16,3,80,0,18.0,1,3.0,17,15,14,31-40
39,No,Travel_Frequently,Research & Development,22,3,Medical,1,4.0,Female,3,3,Manufacturing Director,1.0,Single,10880,1.0,Y,13,3,80,0,21.0,2,3.0,21,2,8,31-40
33,No,Non-Travel,Sales,8,1,Life Sciences,1,2.0,Female,2,1,Sales Representative,4.0,Single,2342,0.0,Y,19,3,80,0,3.0,2,2.0,2,2,2,31-40
45,No,Travel_Rarely,Sales,11,2,Life Sciences,1,4.0,Female,3,4,Manager,4.0,Married,17650,3.0,Y,13,3,80,1,26.0,4,4.0,9,1,1,41-50
32,No,Non-Travel,Research & Development,29,4,Medical,1,4.0,Female,3,1,Laboratory Technician,3.0,Single,4025,9.0,Y,12,3,80,0,10.0,2,3.0,8,7,7,31-40
34,No,Travel_Rarely,Sales,1,4,Marketing,1,2.0,Male,4,2,Sales Executive,4.0,Divorced,9725,0.0,Y,11,3,80,1,16.0,2,2.0,15,0,9,31-40
59,No,Travel_Rarely,Sales,1,2,Technical Degree,1,2.0,Male,3,3,Manager,4.0,Married,11904,3.0,Y,14,3,80,1,14.0,1,1.0,6,0,4,51-60
45,No,Travel_Rarely,Human Resources,24,4,Medical,1,2.0,Male,3,1,Human Resources,2.0,Single,2177,1.0,Y,16,3,80,0,6.0,3,3.0,6,0,4,41-50
53,No,Travel_Frequently,Sales,2,3,Marketing,1,3.0,Female,2,3,Sales Executive,2.0,Married,7525,2.0,Y,12,3,80,1,30.0,2,3.0,15,6,12,51-60
36,Yes,Travel_Rarely,Research & Development,15,3,Other,1,1.0,Male,3,2,Laboratory Technician,3.0,Divorced,4834,7.0,Y,14,3,80,1,9.0,3,2.0,1,0,0,31-40
26,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,1,1.0,Male,3,1,Research Scientist,1.0,Married,2042,6.0,Y,14,3,80,1,6.0,2,3.0,3,1,2,21-30
34,No,Travel_Rarely,Sales,10,4,Life Sciences,1,3.0,Female,3,1,Sales Representative,3.0,Married,2220,1.0,Y,19,3,80,1,1.0,2,3.0,1,0,0,31-40
28,No,Travel_Rarely,Sales,10,1,Medical,1,4.0,Male,3,1,Sales Representative,2.0,Married,1052,1.0,Y,22,4,80,0,1.0,5,3.0,1,0,0,21-30
38,No,Travel_Frequently,Research & Development,3,4,Other,1,3.0,Male,3,1,Research Scientist,3.0,Married,2821,3.0,Y,16,3,80,1,8.0,2,3.0,2,2,2,31-40
50,No,Travel_Rarely,Research & Development,2,4,Medical,1,2.0,Male,3,5,Research Director,3.0,Married,19237,2.0,Y,11,3,80,1,29.0,2,2.0,8,7,7,41-50
37,No,Travel_Rarely,Research & Development,3,3,Other,1,4.0,Female,3,2,Healthcare Representative,2.0,Single,4107,3.0,Y,15,3,80,0,8.0,3,2.0,4,0,1,31-40
40,No,Travel_Rarely,Sales,26,3,Marketing,1,3.0,Male,3,2,Sales Executive,1.0,Married,8396,1.0,Y,14,3,80,1,8.0,3,2.0,7,7,5,31-40
26,No,Travel_Frequently,Research & Development,1,1,Medical,1,1.0,Female,2,1,Research Scientist,3.0,Divorced,2007,1.0,Y,13,3,80,2,5.0,5,3.0,5,1,3,21-30
46,No,Travel_Rarely,Research & Development,1,4,Medical,1,4.0,Male,3,5,Research Director,4.0,Divorced,19627,9.0,Y,17,3,80,2,23.0,0,3.0,2,2,2,41-50
54,No,Travel_Rarely,Sales,2,4,Life Sciences,1,3.0,Female,2,3,Sales Executive,3.0,Married,10686,6.0,Y,11,3,80,1,13.0,4,3.0,9,7,0,51-60
56,No,Travel_Frequently,Research & Development,9,3,Medical,1,1.0,Female,3,1,Research Scientist,3.0,Married,2942,2.0,Y,19,3,80,1,18.0,4,3.0,5,0,3,51-60
36,No,Travel_Rarely,Research & Development,12,5,Medical,1,4.0,Female,2,3,Manufacturing Director,4.0,Single,8858,0.0,Y,11,3,80,0,15.0,2,2.0,14,7,8,31-40
55,No,Non-Travel,Research & Development,2,1,Medical,1,3.0,Male,2,4,Manager,1.0,Single,16756,7.0,Y,15,3,80,0,31.0,3,4.0,9,6,2,51-60
43,No,Travel_Rarely,Sales,25,3,Medical,1,3.0,Male,2,3,Sales Executive,4.0,Divorced,10798,5.0,Y,13,3,80,1,18.0,5,3.0,1,0,0,41-50
20,Yes,Travel_Frequently,Sales,9,3,Marketing,1,4.0,Female,3,1,Sales Representative,4.0,Single,2323,1.0,Y,14,3,80,0,2.0,3,3.0,2,0,2,10-20
21,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,3.0,Female,2,1,Laboratory Technician,1.0,Single,1416,1.0,Y,13,3,80,0,1.0,6,2.0,1,1,0,21-30
46,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,4.0,Female,2,2,Research Scientist,1.0,Divorced,4615,8.0,Y,23,4,80,3,19.0,2,3.0,16,1,7,41-50
51,Yes,Travel_Rarely,Research & Development,4,4,Life Sciences,1,1.0,Male,3,1,Research Scientist,3.0,Married,2461,9.0,Y,12,3,80,3,18.0,2,4.0,10,2,7,51-60
28,Yes,Non-Travel,Research & Development,24,2,Technical Degree,1,2.0,Male,2,3,Healthcare Representative,1.0,Single,8722,1.0,Y,12,3,80,0,10.0,2,2.0,10,1,9,21-30
26,No,Travel_Rarely,Research & Development,1,2,Medical,1,1.0,Male,2,1,Laboratory Technician,1.0,Married,3955,1.0,Y,16,3,80,2,6.0,2,3.0,5,1,3,21-30
30,No,Travel_Rarely,Research & Development,20,3,Other,1,3.0,Male,3,2,Manufacturing Director,1.0,Married,9957,0.0,Y,15,3,80,1,7.0,1,2.0,6,0,2,21-30
41,No,Travel_Rarely,Research & Development,7,2,Technical Degree,1,2.0,Female,4,1,Research Scientist,3.0,Married,3376,1.0,Y,13,3,80,0,10.0,3,3.0,10,0,8,41-50
38,No,Travel_Rarely,Research & Development,17,1,Life Sciences,1,3.0,Female,2,3,Healthcare Representative,3.0,Married,8823,0.0,Y,18,3,80,1,20.0,4,2.0,19,1,9,31-40
40,No,Travel_Rarely,Research & Development,20,4,Technical Degree,1,1.0,Male,3,3,Healthcare Representative,4.0,Married,10322,4.0,Y,20,4,80,1,14.0,6,3.0,11,11,1,31-40
27,No,Non-Travel,Research & Development,8,5,Life Sciences,1,1.0,Male,1,1,Laboratory Technician,3.0,Married,4621,1.0,Y,19,3,80,3,3.0,4,3.0,3,1,2,21-30
55,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,4.0,Male,3,3,Manufacturing Director,2.0,Married,10976,3.0,Y,18,3,80,1,23.0,4,3.0,3,1,2,51-60
28,No,Travel_Rarely,Research & Development,10,3,Other,1,3.0,Female,3,2,Research Scientist,3.0,Single,3660,3.0,Y,13,3,80,0,10.0,4,4.0,8,1,7,21-30
44,Yes,Travel_Rarely,Human Resources,1,2,Medical,1,2.0,Male,2,3,Human Resources,1.0,Married,10482,9.0,Y,14,3,80,1,24.0,1,3.0,20,3,6,41-50
33,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,4.0,Male,2,3,Healthcare Representative,4.0,Divorced,7119,4.0,Y,15,3,80,1,9.0,2,3.0,3,1,2,31-40
35,Yes,Travel_Rarely,Sales,4,3,Technical Degree,1,4.0,Male,3,3,Sales Executive,1.0,Single,9582,0.0,Y,22,4,80,0,9.0,2,3.0,8,4,7,31-40
33,Yes,Travel_Frequently,Research & Development,29,4,Medical,1,1.0,Female,2,2,Research Scientist,3.0,Single,4508,1.0,Y,22,4,80,0,14.0,4,3.0,13,3,8,31-40
28,No,Travel_Rarely,Research & Development,15,2,Life Sciences,1,1.0,Male,3,1,Laboratory Technician,3.0,Divorced,2207,1.0,Y,16,3,80,1,4.0,5,2.0,4,2,2,21-30
34,No,Travel_Frequently,Research & Development,3,1,Life Sciences,1,1.0,Male,3,2,Healthcare Representative,4.0,Single,7756,0.0,Y,17,3,80,0,7.0,1,2.0,6,0,4,31-40
37,No,Travel_Rarely,Sales,10,4,Life Sciences,1,4.0,Female,2,2,Sales Executive,4.0,Divorced,6694,2.0,Y,14,3,80,3,8.0,5,3.0,1,0,0,31-40
25,Yes,Travel_Rarely,Research & Development,4,1,Technical Degree,1,4.0,Male,3,1,Laboratory Technician,4.0,Married,3691,1.0,Y,15,3,80,1,7.0,3,4.0,7,5,6,21-30
26,Yes,Travel_Rarely,Research & Development,21,3,Medical,1,1.0,Male,3,1,Laboratory Technician,3.0,Divorced,2377,1.0,Y,20,4,80,1,1.0,0,2.0,1,0,0,21-30
33,Yes,Travel_Rarely,Research & Development,25,3,Medical,1,1.0,Male,2,1,Research Scientist,2.0,Single,2313,4.0,Y,20,4,80,0,5.0,0,3.0,2,2,2,31-40
42,No,Travel_Rarely,Research & Development,2,2,Medical,1,4.0,Male,3,4,Manager,1.0,Married,17665,0.0,Y,17,3,80,1,23.0,3,3.0,22,13,7,41-50
28,Yes,Travel_Frequently,Research & Development,1,3,Medical,1,1.0,Male,2,1,Laboratory Technician,2.0,Divorced,2596,1.0,Y,15,3,80,2,1.0,2,3.0,1,0,0,21-30
50,Yes,Travel_Frequently,Sales,1,4,Other,1,4.0,Male,3,2,Sales Executive,3.0,Single,4728,3.0,Y,14,3,80,0,5.0,4,3.0,0,0,0,41-50
33,No,Travel_Frequently,Sales,7,3,Life Sciences,1,4.0,Female,3,2,Sales Executive,2.0,Married,4302,0.0,Y,17,3,80,1,4.0,3,3.0,3,0,2,31-40
34,No,Non-Travel,Research & Development,3,4,Life Sciences,1,3.0,Male,2,1,Research Scientist,4.0,Married,2979,3.0,Y,17,3,80,3,6.0,2,3.0,0,0,0,31-40
48,No,Non-Travel,Research & Development,1,4,Medical,1,1.0,Male,4,4,Manager,4.0,Single,16885,2.0,Y,22,4,80,0,27.0,3,2.0,5,2,1,41-50
45,No,Non-Travel,Sales,9,4,Life Sciences,1,2.0,Female,2,2,Sales Executive,3.0,Married,5593,1.0,Y,13,3,80,1,15.0,2,3.0,15,4,12,41-50
52,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,2.0,Male,3,3,Healthcare Representative,2.0,Single,10445,7.0,Y,19,3,80,0,18.0,4,3.0,8,4,0,51-60
38,No,Travel_Rarely,Sales,10,4,Marketing,1,3.0,Male,2,3,Sales Executive,3.0,Divorced,8740,0.0,Y,14,3,80,2,9.0,2,3.0,8,2,7,31-40
29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,3.0,Female,3,1,Research Scientist,4.0,Divorced,2514,4.0,Y,22,4,80,1,11.0,1,3.0,7,1,7,21-30
28,No,Travel_Rarely,Research & Development,3,3,Medical,1,4.0,Female,3,3,Manufacturing Director,2.0,Divorced,7655,0.0,Y,17,3,80,3,10.0,3,2.0,9,1,7,21-30
46,No,Travel_Rarely,Sales,3,1,Marketing,1,1.0,Male,3,4,Manager,3.0,Married,17465,3.0,Y,12,3,80,1,23.0,3,3.0,12,4,9,41-50
38,No,Travel_Rarely,Sales,2,2,Marketing,1,4.0,Male,3,3,Sales Executive,2.0,Single,7351,7.0,Y,16,3,80,0,10.0,2,3.0,1,0,0,31-40
43,No,Travel_Frequently,Research & Development,27,3,Life Sciences,1,3.0,Female,3,3,Manufacturing Director,1.0,Married,10820,8.0,Y,11,3,80,1,18.0,1,3.0,8,0,1,41-50
39,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,1,1.0,Male,3,4,Healthcare Representative,4.0,Divorced,12169,7.0,Y,11,3,80,3,21.0,4,3.0,18,11,5,31-40
40,No,Travel_Rarely,Research & Development,14,3,Medical,1,3.0,Male,2,5,Research Director,3.0,Single,19626,1.0,Y,14,3,80,0,21.0,2,4.0,20,4,9,31-40
21,No,Travel_Rarely,Research & Development,1,1,Technical Degree,1,4.0,Female,2,1,Research Scientist,2.0,Single,2070,1.0,Y,11,3,80,0,2.0,6,4.0,2,2,2,21-30
39,No,Non-Travel,Research & Development,9,3,Life Sciences,1,3.0,Male,3,2,Laboratory Technician,2.0,Single,6782,9.0,Y,15,3,80,0,9.0,2,2.0,5,0,3,31-40
36,No,Non-Travel,Research & Development,18,4,Life Sciences,1,1.0,Male,3,2,Manufacturing Director,4.0,Single,7779,2.0,Y,20,4,80,0,18.0,0,3.0,11,0,9,31-40
31,No,Travel_Frequently,Sales,20,3,Life Sciences,1,3.0,Male,4,1,Sales Representative,4.0,Married,2791,0.0,Y,12,3,80,1,3.0,4,3.0,2,2,2,31-40
28,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,1.0,Male,2,1,Research Scientist,2.0,Married,3201,0.0,Y,17,3,80,0,6.0,2,1.0,5,0,4,21-30
35,No,Travel_Frequently,Sales,11,2,Marketing,1,4.0,Male,3,2,Sales Executive,4.0,Divorced,4968,1.0,Y,11,3,80,1,5.0,3,3.0,5,0,2,31-40
49,No,Travel_Rarely,Sales,8,4,Technical Degree,1,4.0,Male,2,4,Sales Executive,2.0,Married,13120,6.0,Y,17,3,80,1,22.0,3,3.0,9,2,3,41-50
34,No,Travel_Frequently,Research & Development,2,2,Life Sciences,1,4.0,Male,3,2,Manufacturing Director,3.0,Single,4033,2.0,Y,11,3,80,0,5.0,3,2.0,3,0,2,31-40
29,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,4.0,Female,3,1,Research Scientist,2.0,Divorced,3291,0.0,Y,14,3,80,2,8.0,2,2.0,7,1,1,21-30
42,No,Travel_Rarely,Research & Development,29,3,Medical,1,2.0,Male,1,2,Laboratory Technician,4.0,Single,4272,4.0,Y,19,3,80,0,16.0,3,3.0,1,0,0,41-50
29,No,Travel_Rarely,Research & Development,8,1,Medical,1,2.0,Male,2,2,Manufacturing Director,4.0,Married,5056,1.0,Y,15,3,80,1,10.0,2,2.0,10,1,2,21-30
38,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,3.0,Male,4,1,Human Resources,3.0,Married,2844,1.0,Y,13,3,80,1,7.0,2,4.0,7,5,0,31-40
28,No,Travel_Frequently,Research & Development,6,3,Life Sciences,1,3.0,Male,2,1,Research Scientist,3.0,Divorced,2703,1.0,Y,14,3,80,1,3.0,2,3.0,3,0,2,21-30
18,Yes,Non-Travel,Research & Development,8,1,Medical,1,3.0,Male,3,1,Laboratory Technician,3.0,Single,1904,1.0,Y,12,3,80,0,0.0,0,3.0,0,0,0,10-20
33,Yes,Travel_Rarely,Sales,9,4,Marketing,1,1.0,Female,3,2,Sales Executive,1.0,Single,8224,0.0,Y,17,3,80,0,6.0,3,3.0,5,0,3,31-40
41,No,Travel_Rarely,Research & Development,12,4,Life Sciences,1,2.0,Male,3,1,Laboratory Technician,4.0,Married,4766,3.0,Y,11,3,80,1,6.0,4,3.0,1,0,0,41-50
31,Yes,Travel_Frequently,Research & Development,15,3,Medical,1,3.0,Male,3,1,Laboratory Technician,3.0,Married,2610,1.0,Y,12,3,80,1,2.0,5,2.0,2,2,2,31-40
37,No,Travel_Rarely,Research & Development,25,2,Medical,1,3.0,Female,2,2,Healthcare Representative,4.0,Divorced,5731,7.0,Y,13,3,80,2,9.0,2,3.0,6,1,3,31-40
27,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,4.0,Male,2,1,Research Scientist,3.0,Married,2539,1.0,Y,13,3,80,1,4.0,0,3.0,4,2,2,21-30
34,No,Travel_Rarely,Sales,9,1,Life Sciences,1,2.0,Female,3,2,Sales Executive,3.0,Married,5714,1.0,Y,20,4,80,0,6.0,3,2.0,6,1,3,31-40
35,No,Travel_Rarely,Human Resources,8,4,Technical Degree,1,3.0,Male,3,1,Human Resources,3.0,Single,4323,1.0,Y,17,3,80,0,6.0,2,1.0,5,1,4,31-40
29,Yes,Travel_Rarely,Sales,23,1,Life Sciences,1,4.0,Female,2,3,Sales Executive,1.0,Married,7336,1.0,Y,13,3,80,1,11.0,3,1.0,11,3,10,21-30
40,No,Travel_Frequently,Research & Development,9,4,Medical,1,2.0,Female,3,3,Research Director,3.0,Single,13499,9.0,Y,17,3,80,0,20.0,3,2.0,18,2,13,31-40
42,Yes,Travel_Frequently,Sales,12,3,Life Sciences,1,3.0,Male,3,4,Sales Executive,1.0,Single,13758,0.0,Y,12,3,80,0,22.0,2,2.0,21,13,14,41-50
42,No,Travel_Rarely,Sales,4,4,Marketing,1,2.0,Male,3,2,Sales Executive,1.0,Single,5155,7.0,Y,13,3,80,0,9.0,3,4.0,6,1,5,41-50
35,No,Travel_Rarely,Research & Development,1,4,Medical,1,4.0,Male,2,1,Laboratory Technician,3.0,Married,2258,6.0,Y,12,3,80,1,10.0,2,3.0,8,1,7,31-40
24,No,Travel_Rarely,Research & Development,24,3,Medical,1,4.0,Male,3,1,Laboratory Technician,2.0,Single,3597,8.0,Y,22,4,80,0,6.0,2,3.0,4,1,2,21-30
28,Yes,Travel_Rarely,Research & Development,12,1,Life Sciences,1,3.0,Female,3,1,Laboratory Technician,4.0,Married,2515,1.0,Y,11,3,80,0,1.0,4,2.0,1,0,0,21-30
26,No,Travel_Rarely,Research & Development,3,4,Medical,1,1.0,Male,4,1,Laboratory Technician,4.0,Married,4420,1.0,Y,22,4,80,1,8.0,2,3.0,8,0,7,21-30
30,No,Travel_Rarely,Sales,10,3,Marketing,1,3.0,Male,2,2,Sales Executive,3.0,Married,6578,1.0,Y,18,3,80,1,10.0,3,3.0,10,1,4,21-30
40,No,Travel_Frequently,Research & Development,26,2,Medical,1,3.0,Female,2,2,Research Scientist,4.0,Married,4422,3.0,Y,13,3,80,1,16.0,3,1.0,1,0,0,31-40
35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3.0,Male,2,3,Manufacturing Director,2.0,Divorced,10274,2.0,Y,18,3,80,1,15.0,2,4.0,7,6,4,31-40
34,No,Travel_Frequently,Research & Development,1,3,Medical,1,4.0,Male,2,2,Healthcare Representative,1.0,Single,5343,0.0,Y,20,4,80,0,14.0,3,3.0,13,4,9,31-40
35,No,Travel_Frequently,Research & Development,4,4,Other,1,4.0,Male,2,1,Laboratory Technician,4.0,Married,2376,1.0,Y,13,3,80,1,2.0,2,4.0,2,2,2,31-40
43,Yes,Travel_Rarely,Sales,9,3,Marketing,1,1.0,Female,1,2,Sales Executive,3.0,Single,5346,8.0,Y,13,3,80,0,7.0,2,2.0,4,1,3,41-50
32,No,Non-Travel,Sales,2,1,Life Sciences,1,3.0,Female,3,1,Sales Representative,1.0,Divorced,2827,1.0,Y,12,3,80,3,1.0,3,3.0,1,0,0,31-40
56,No,Travel_Rarely,Research & Development,4,4,Technical Degree,1,4.0,Female,3,5,Manager,1.0,Divorced,19943,4.0,Y,13,3,80,1,28.0,2,3.0,5,4,2,51-60
29,No,Travel_Rarely,Research & Development,6,1,Medical,1,2.0,Female,3,1,Laboratory Technician,4.0,Married,3131,1.0,Y,13,3,80,1,10.0,5,3.0,10,0,8,21-30
19,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,3.0,Male,3,1,Research Scientist,1.0,Single,2552,1.0,Y,25,4,80,0,1.0,4,3.0,1,0,0,10-20
45,No,Travel_Rarely,Research & Development,7,3,Medical,1,1.0,Female,3,1,Research Scientist,3.0,Married,4477,4.0,Y,19,3,80,1,7.0,2,2.0,3,0,2,41-50
